status;http;url;source;markdown;src_chars;local_chars;live_chars;local_cov;live_cov;src_img;local_img;live_img;src_yt;live_yt;issues;missing_local;missing_live;mojibake;error
FAIL;200;https://meunier78.github.io/Manuel-SNT/web/cours/les-elements-html-selecteurs/exemple-pour-les-elements-block-et-inline-fichier-html-2/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Le Web\Cours\Les elements HTML selecteurs\Exemple pour les elements block et inline Fichier HTML (2).html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\web\cours\les-elements-html-selecteurs\exemple-pour-les-elements-block-et-inline-fichier-html-2.md;93;68;68;0.7778;0.7778;0;0;0;0;0;Texte local très incomplet (77.8%) | Texte public très incomplet (77.8%);;;;
FAIL;404;https://meunier78.github.io/Manuel-SNT/web/le-web-en-une-seule-frise/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Le Web\Le Web en une seule frise.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\web\le-web-en-une-seule-frise.md;0;0;0;1.0000;1.0000;0;0;0;0;0;Fichier Markdown local absent | Page publique inaccessible (HTTP 404);;;;
FAIL;404;https://meunier78.github.io/Manuel-SNT/web/qu-est-ce-que-le-web/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Le Web\Qu est ce que le Web.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\web\qu-est-ce-que-le-web.md;801;0;0;1.0000;1.0000;0;0;0;0;0;Fichier Markdown local absent | Page publique inaccessible (HTTP 404);;;;
WARN;200;https://meunier78.github.io/Manuel-SNT/internet/activites/adresses-ip/adresses-ip-comprendre-l-essentiel-en-7-minutes-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Adresses IP\Adresses IP comprendre l essentiel en 7 minutes Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\adresses-ip\adresses-ip-comprendre-l-essentiel-en-7-minutes-video.md;0;27;27;1.0000;1.0000;1;0;0;1;1;Images locales insuffisantes (0/1) | Images publiques insuffisantes (0/1);;;;
WARN;200;https://meunier78.github.io/Manuel-SNT/internet/activites/modeles-osi-et-tcp-ip/modeles-osi-et-tcp-ip-comprendre-essentiel-en-minutes-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Modeles OSI et TCP IP\Modeles OSI et TCP IP comprendre essentiel en minutes Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\modeles-osi-et-tcp-ip\modeles-osi-et-tcp-ip-comprendre-essentiel-en-minutes-video.md;0;27;27;1.0000;1.0000;1;0;0;1;1;Images locales insuffisantes (0/1) | Images publiques insuffisantes (0/1);;;;
WARN;200;https://meunier78.github.io/Manuel-SNT/internet/activites/serveurs-dns/dns-comprendre-l-essentiel-en-5-minutes-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Serveurs DNS\DNS comprendre l essentiel en 5 minutes Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\serveurs-dns\dns-comprendre-l-essentiel-en-5-minutes-video.md;0;27;27;1.0000;1.0000;1;0;0;1;1;Images locales insuffisantes (0/1) | Images publiques insuffisantes (0/1);;;;
WARN;200;https://meunier78.github.io/Manuel-SNT/internet/prolongements/comprendre-l-attaque-ddos-en-4-minutes-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Prolongements\Comprendre l attaque DDOS en 4 minutes Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\prolongements\comprendre-l-attaque-ddos-en-4-minutes-video.md;0;27;27;1.0000;1.0000;1;0;0;1;1;Images locales insuffisantes (0/1) | Images publiques insuffisantes (0/1);;;;
WARN;200;https://meunier78.github.io/Manuel-SNT/internet/prolongements/comprendre-le-dhcp-en-3-minutes-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Prolongements\Comprendre le DHCP en 3 minutes Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\prolongements\comprendre-le-dhcp-en-3-minutes-video.md;0;27;27;1.0000;1.0000;1;0;0;1;1;Images locales insuffisantes (0/1) | Images publiques insuffisantes (0/1);;;;
WARN;200;https://meunier78.github.io/Manuel-SNT/internet/prolongements/firewall-comprendre-l-essentiel-en-7-minutes-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Prolongements\Firewall comprendre l essentiel en 7 minutes Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\prolongements\firewall-comprendre-l-essentiel-en-7-minutes-video.md;0;27;27;1.0000;1.0000;1;0;0;1;1;Images locales insuffisantes (0/1) | Images publiques insuffisantes (0/1);;;;
WARN;200;https://meunier78.github.io/Manuel-SNT/internet/prolongements/ports-et-protocoles-comprendre-l-essentiel-en-minutes-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Prolongements\Ports et protocoles comprendre l essentiel en minutes Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\prolongements\ports-et-protocoles-comprendre-l-essentiel-en-minutes-video.md;0;27;27;1.0000;1.0000;1;0;0;1;1;Images locales insuffisantes (0/1) | Images publiques insuffisantes (0/1);;;;
WARN;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/prolongements/comment-reperer-les-deepfakes-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Prolongements\Comment reperer les deepfakes Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\prolongements\comment-reperer-les-deepfakes-video.md;0;27;27;1.0000;1.0000;1;0;0;1;1;Images locales insuffisantes (0/1) | Images publiques insuffisantes (0/1);;;;
WARN;200;https://meunier78.github.io/Manuel-SNT/photographie-numerique/prolongements/detecter-une-photo-generee-intelligence-artificielle-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\La photographie numerique\Prolongements\Detecter une photo generee intelligence artificielle Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\photographie-numerique\prolongements\detecter-une-photo-generee-intelligence-artificielle-video.md;0;27;27;1.0000;1.0000;1;0;0;1;1;Images locales insuffisantes (0/1) | Images publiques insuffisantes (0/1);;;;
WARN;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/les-petits-mondes/la-theorie-du-petit-monde-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Les petits mondes\La theorie du petit monde Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\les-petits-mondes\la-theorie-du-petit-monde-video.md;0;27;27;1.0000;1.0000;1;0;0;1;1;Images locales insuffisantes (0/1) | Images publiques insuffisantes (0/1);;;;
WARN;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/activites/service-apres-vente-internet/service-apres-vente-d-internet-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Activites\Service apres vente Internet\Service Apres Vente d Internet Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\activites\service-apres-vente-internet\service-apres-vente-d-internet-video.md;0;27;27;1.0000;1.0000;1;0;0;1;1;Images locales insuffisantes (0/1) | Images publiques insuffisantes (0/1);;;;
WARN;200;https://meunier78.github.io/Manuel-SNT/reseaux-sociaux/exercices/volvo-trucks-the-epic-split-feat-van-damme-live-test-6-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Les reseaux sociaux\Exercices\Volvo Trucks The Epic Split feat Van Damme Live Test 6 Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\reseaux-sociaux\exercices\volvo-trucks-the-epic-split-feat-van-damme-live-test-6-video.md;0;27;27;1.0000;1.0000;1;0;0;1;1;Images locales insuffisantes (0/1) | Images publiques insuffisantes (0/1);;;;
WARN;200;https://meunier78.github.io/Manuel-SNT/web/activites/algorithme-de-pagerank/algorithme-de-pagerank-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Le Web\Activites\Algorithme de PageRank\Algorithme de PageRank Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\web\activites\algorithme-de-pagerank\algorithme-de-pagerank-video.md;0;27;27;1.0000;1.0000;1;0;0;1;1;Images locales insuffisantes (0/1) | Images publiques insuffisantes (0/1);;;;
WARN;200;https://meunier78.github.io/Manuel-SNT/web/activites/modele-client-serveur-web/comprendre-le-serveur-web-en-2-minutes-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Le Web\Activites\Modele client serveur web\Comprendre le serveur web en 2 minutes Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\web\activites\modele-client-serveur-web\comprendre-le-serveur-web-en-2-minutes-video.md;0;27;27;1.0000;1.0000;1;0;0;1;1;Images locales insuffisantes (0/1) | Images publiques insuffisantes (0/1);;;;
WARN;200;https://meunier78.github.io/Manuel-SNT/web/activites/modele-client-serveur-web/le-web-explique-avec-des-emojis-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Le Web\Activites\Modele client serveur web\Le Web explique avec des emojis Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\web\activites\modele-client-serveur-web\le-web-explique-avec-des-emojis-video.md;0;27;27;1.0000;1.0000;1;0;0;1;1;Images locales insuffisantes (0/1) | Images publiques insuffisantes (0/1);;;;
WARN;200;https://meunier78.github.io/Manuel-SNT/web/activites/web-internet/ceci-n-est-pas-internet-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Le Web\Activites\Web Internet\Ceci n est pas internet Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\web\activites\web-internet\ceci-n-est-pas-internet-video.md;0;27;27;1.0000;1.0000;1;0;0;1;1;Images locales insuffisantes (0/1) | Images publiques insuffisantes (0/1);;;;
WARN;200;https://meunier78.github.io/Manuel-SNT/web/cours/les-bases-des-langages-html/html-css-l-essentiel-en-18-minutes-chrono-video/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Le Web\Cours\Les bases des langages HTML\HTML CSS l essentiel en 18 minutes chrono Video.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\web\cours\les-bases-des-langages-html\html-css-l-essentiel-en-18-minutes-chrono-video.md;0;27;27;1.0000;1.0000;1;0;0;1;1;Images locales insuffisantes (0/1) | Images publiques insuffisantes (0/1);;;;
WARN;200;https://meunier78.github.io/Manuel-SNT/web/cours/les-elements-html-selecteurs/exemple-pour-div-et-span-fichier-html-2/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Le Web\Cours\Les elements HTML selecteurs\Exemple pour div et span Fichier HTML (2).html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\web\cours\les-elements-html-selecteurs\exemple-pour-div-et-span-fichier-html-2.md;144;123;123;0.8621;0.8621;0;0;0;0;0;Texte local à contrôler (86.2%) | Texte public à contrôler (86.2%);;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/activites/adresses-ip/adresses-ip-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Adresses IP\Adresses IP Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\adresses-ip\adresses-ip-questions.md;487;487;487;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/activites/langage-machine/conversion-binaire-hexadecimal-schema/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Langage machine\Conversion binaire hexadecimal Schema.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\langage-machine\conversion-binaire-hexadecimal-schema.md;0;0;0;1.0000;1.0000;0;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/activites/langage-machine/conversion-decimal-binaire-schema/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Langage machine\Conversion decimal binaire Schema.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\langage-machine\conversion-decimal-binaire-schema.md;637;637;637;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/activites/langage-machine/decouvrir-le-langage-machine-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Langage machine\Decouvrir le langage machine Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\langage-machine\decouvrir-le-langage-machine-questions.md;802;802;802;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/activites/langage-machine/des-bits-et-des-octets/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Langage machine\Des bits et des octets.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\langage-machine\des-bits-et-des-octets.md;604;604;604;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/activites/langage-machine/l-encodage-ascii/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Langage machine\L encodage ASCII.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\langage-machine\l-encodage-ascii.md;229;229;229;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/activites/langage-machine/numeration-binaire-decimale-et-hexadecimale/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Langage machine\Numeration binaire decimale et hexadecimale.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\langage-machine\numeration-binaire-decimale-et-hexadecimale.md;1062;1062;1062;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/activites/langage-machine/tableau-de-conversion-decimal-binaire-hexadecimal/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Langage machine\Tableau de conversion decimal binaire hexadecimal.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\langage-machine\tableau-de-conversion-decimal-binaire-hexadecimal.md;0;0;0;1.0000;1.0000;0;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/activites/modeles-osi-et-tcp-ip/modeles-osi-et-tcp-ip-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Modeles OSI et TCP IP\Modeles OSI et TCP IP Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\modeles-osi-et-tcp-ip\modeles-osi-et-tcp-ip-questions.md;672;672;672;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/activites/routage/algorithme-de-modification-la-table-routage-d-un-routeur/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Routage\Algorithme de modification la table routage d un routeur.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\routage\algorithme-de-modification-la-table-routage-d-un-routeur.md;1139;1139;1139;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/activites/routage/construire-un-graphe-en-arbre-des-plus-courts-chemins/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Routage\Construire un graphe en arbre des plus courts chemins.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\routage\construire-un-graphe-en-arbre-des-plus-courts-chemins.md;310;310;310;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/activites/routage/construire-un-tableau-des-sauts-d-routeur-a-autre/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Routage\Construire un tableau des sauts d routeur a autre.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\routage\construire-un-tableau-des-sauts-d-routeur-a-autre.md;202;202;202;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/activites/routage/exemple-de-reseau-routeurs-interconnectes-graphique/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Routage\Exemple de reseau routeurs interconnectes Graphique.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\routage\exemple-de-reseau-routeurs-interconnectes-graphique.md;0;0;0;1.0000;1.0000;0;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/activites/routage/la-solution-du-routage-dynamique/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Routage\La solution du routage dynamique.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\routage\la-solution-du-routage-dynamique.md;2667;2667;2667;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/activites/routage/la-table-des-chemins-les-plus-courts-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Routage\La table des chemins les plus courts Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\routage\la-table-des-chemins-les-plus-courts-questions.md;599;599;599;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/activites/routage/la-table-des-sauts-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Routage\La table des sauts Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\routage\la-table-des-sauts-questions.md;648;648;648;1.0000;1.0000;0;0;0;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/activites/routage/le-principe-du-routage-d-un-courrier/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Routage\Le principe du routage d un courrier.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\routage\le-principe-du-routage-d-un-courrier.md;1009;1009;1009;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/activites/routage/le-principe-du-routage-d-un-paquet-de-donnees/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Routage\Le principe du routage d un paquet de donnees.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\routage\le-principe-du-routage-d-un-paquet-de-donnees.md;793;793;793;1.0000;1.0000;1;1;1;0;0;;;;;
PASS;200;https://meunier78.github.io/Manuel-SNT/internet/activites/routage/le-routage-dynamique-questions/;C:\Users\bertr\OneDrive\Bureau\EN\2. Secondes\SNT\0. Numérique 2026\Livre numérique\snt-seconde-main\Internet\Activites\Routage\Le routage dynamique Questions.html;C:\Users\bertr\Documents\Manuel-SNT-GitHub\docs\internet\activites\routage\le-routage-dynamique-questions.md;829;829;829;1.0000;1.0000;0;0;0;0;0;;;;;
